StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q15,Q16,Q17,Q18,Q19,Q20,Q20.0,Q21,Q22_1,Q22_14,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q22_11,Q22_12,Q22_13,Q22_13_TEXT,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7,Q23_7_TEXT,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10,Q27_11,Q27_12,Q27_13,Q27_14,Q27_14_TEXT,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_7_TEXT,Q29,Q30,Q31_1,Q31_2,Q31_3,Q31_4,Q31_5,Q31_6,Q31_7,Q31_8,Q31_9,Q31_10,Q31_11,Q31_12,Q31_13,Q31_14,Q31_14_TEXT,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q32_7,Q32_7_TEXT,Q33,Q34,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_7,Q35_8,Q35_9,Q35_10,Q35_11,Q35_12,Q35_13,Q35_14,Q35_14_TEXT,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q36_6,Q36_7,Q36_7_TEXT,Q37,Q38,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,Q39_6,Q39_7,Q39_8,Q39_9,Q39_10,Q39_11,Q39_12,Q39_13,Q39_14,Q39_15,Q39_15_TEXT,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q47,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q57,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q58,Q58_8_TEXT,Q59,Q60,Q61,Q62,Q65,Q93,Q63,Q64
4/3/2023 22:56,4/3/2023 23:29,100,1984,1,4/3/2023 23:29,,0,20,,4,5,4,4,3,,,4,,2,3,,7,1,1,1,,,1,1,1,,,,,,1,,1,1,1,,,,,1,,1,,1,,,,,1,2,1,1,,,,1,,,,1,1,,,,,1,,1,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,,1,,1,1,1,,,,,1,,1,,,,,,,8,3,2,2,1,2,2,1,1,1,1,1,1,1,2,,,2,,2,,1,1,1,,,,,3,3,3,,1,Financial/familial circumstances and pressure to get a PhD,20,20,20,40,0,0,10,10,30,50,0,0,3,,4 years,Male,2,1,3,1,1,1
3/16/2023 16:36,3/16/2023 16:47,100,650,1,3/16/2023 16:47,,0,5,,1,5,1,1,1,Interactions every day.,,1,2,1,1,,,1,1,1,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,4,1,,1,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,4,5,5,5,5,4,5,3,4,4,,,2,,2,,2,,,,,,,2,1,2,,,,90,10,0,0,0,0,90,10,0,0,0,0,5,,40 years,Male,2,2,1,2,,
3/16/2023 15:23,3/16/2023 15:35,100,726,1,3/16/2023 15:35,,0,10,,2,3,1,3,2,,,1,2,1,1,,6,1,2,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,6,6,6,6,6,6,6,4,4,6,6,6,6,6,,,2,,2,,1,1,1,,,,,4,4,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,3,,4th year,Male,2,1,1,1,2,1
3/24/2023 14:57,3/24/2023 15:16,100,1100,1,3/24/2023 15:16,TRUE,96,0,3/22/2023 14:47,3,4,2,2,2,,,2,2,1,1,,6,1,1,2,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,1,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,9,3,4,3,4,2,6,2,3,6,6,6,6,2,5,,,2,,2,,2,,,,,,"It feels like the most communication I have received regarding DEI has been to take this survey. Perhaps I am misremembering or have managed to easily ignore other emails/messaging, but at the very least this may indicate that DEI efforts are not being effectively communicated/felt by the community (or at least me). I personally consider myself aware and in support of, but not involved in DEI efforts even at a small level, which is probably most people. So more needs to be done to target this kind of group, though I don't have a suggestion as to how. 

As a note, I think recruitment took a negative hit this year. It felt that the focus for recruitment was much more based on grades and prior [research] experiences, which of course benefits those with access to resources more than others. I consider this in the purview of DEI for that reason. I don't know if the recruits would see this from their experiences, but I certainly would be less likely to join the program if I felt this when interviewing, and it negatively impacts my view of IPiB's long term DEI commitment.",3,2,3,,2,,10,20,55,10,5,0,5,10,70,10,5,0,3,,4y,Male,2,2,1,1,2,2
4/1/2023 18:02,4/1/2023 18:08,100,335,1,4/1/2023 18:08,,0,0,,2,5,1,2,2,,,3,2,1,1,,6,1,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,2,,2,,2,,,,,,,3,2,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,3,,5,Male,2,3,3,1,2,2
4/3/2023 14:08,4/3/2023 14:28,100,1208,1,4/3/2023 14:28,,0,5,,3,3,2,2,2,,,2,1,2,2,"My PI does genuinely care about my well-being. I find that they may care about others more at certain times or infringes up my well being to support another.

Always has been supported and affirmed that I get to decide what my future career is. Recently, I moved on from post-doc apps and am looking at industry. I was talking about companies I am applying to and began insisting about thinking of other post-doc labs. I think it is rooted in them wanting to and always supporting my goal of becoming a PI, but was a bit amiss when I told them I was happily moving on and focusing on industry.",6,1,1,1,,,2,3,,,,,,,,,,,,,,1,Knowlege level,,,1,,,,,,,2,3,,1,1,,,,,1,,,,,,,,,,1,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,2,,2,,1,1,2,"Missed a rotation presentation to fly home. I didn't hear back from the lab when I said I wouldn't be there and later heard the PI was upset and described me missing the rotation presentation as ""bullshit"" and unacceptable. That my rotation was of time when in reality, I barely interacted with the lab as the PI and students were mostly occupied in grant renewal writing.",,,,1,2,2,,2,,40,25,25,5,5,0,20,30,40,10,0,0,3,,5,Male,2,1,1,1,1,2
3/24/2023 10:05,3/24/2023 10:11,100,352,1,3/24/2023 10:11,TRUE,100,0,3/16/2023 20:35,2,1,2,2,1,"I'm a student in a different department, but my PI is affiliated with IPiB/Biochemical Sciences and I've really appreciated being invited and welcomed to all the various social events and seminars.",Not sure,2,2,1,2,,,1,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,5,4,6,5,6,6,5,5,6,5,,,2,,2,,1,1,1,,,,,2,2,3,,2,,75,20,5,0,0,0,75,20,5,0,0,0,2,,5 months,Male,2,2,1,1,2,2
3/16/2023 10:11,3/16/2023 10:28,100,1019,1,3/16/2023 10:28,,0,0,,4,5,3,1,5,My perceived value is that of a worker. I am nothing to the IPiB leadership but a drone to be pushed as far as possible for their goals.,An immediate restructuring of the entirety of IPiB leadership. But that will not happen.,4,,4,3,,7,1,2,3,,"No, as there is currently zero confidence that any such reports will amount to anything actionable. All anyone can expect from reporting such things is retaliation and career ending shunning.",5,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,1,1,,,,,,1,,1,,1,,,,,2,,,,,,,,,1,,,,,,,,,,,1,,,,,1,,1,,1,,,,,1,,,,,,,1,,,,1,,,,,8,1,1,1,1,3,3,1,1,2,2,1,1,5,3,,,2,,2,,2,,,,Any current initiatives are useless while the current power structure persists,"Fully restructure the IPiB leadership. But again, that will not happen.","There is one thing that IPiB has been exceptional at, and that is providing a stunningly accurate and prescient example of the ivory tower rot that pervades academia. I thank the leadership of IPiB for providing the very clear career advice of ""run as far away from academia as possible"". To be clear, this is not to say that other options are better/different, but the glamour I initially viewed academia with has been now fully destroyed.",4,3,4,,1,I am too far in and need this degree.,50,20,10,10,10,0,10,20,30,30,10,0,3,,5,Male,2,2,2,1,1,2
3/16/2023 10:36,3/16/2023 10:40,100,282,1,3/16/2023 10:40,,0,5,,2,5,2,2,1,,,1,1,1,2,,5,1,1,1,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,2,,2,,1,1,1,,,,,3,2,1,,2,,0,0,0,0,0,0,0,0,0,0,0,0,3,,5,Male,2,2,3,1,1,2
3/7/2023 18:15,3/7/2023 18:30,100,905,1,3/7/2023 18:30,,0,0,,2,3,1,1,1,Mostly it is a combination of a sense of comraderie between the IPIB graduate students that makes me feel welcome and I know that the faculty often value the graduate students and their contributions. Probably the most important part is that the faculty seem to value graduate students.,More input from graduate students into the direction of the program and their hosting departments.,2,3,2,1,"When I was deciding which lab to join after my rotations my current PI was much more open about how much he wanted me in his lab compared to the other 2 labs I rotated in, and since I joined he has extended that feeling.",6,1,1,1,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,The only place where I felt any hint of this was actually in the first year ethics class. I feel like we really jumped in to discussing some very intense topics of discrimination in science without any warning about how to talk about topics like that or why certain readings were chosen.,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,3,3,2,5,3,2,5,6,1,5,,,2,,2,,2,,,,I just had a thought based on the questions in this survey about whether or not IPIB is welcoming to people from various underrepresented groups. There were more than one group in that question I hadn't really considered before like individuals with learning disabilities or people from conservative backgrounds. I feel like higher education is actively hostile to these groups just by its nature and not sure what could (or should) be done to remedy that. Especially for individuals with learning disabilities it really gets me thinking about how tough that must be.,,,4,1,1,,2,,30,50,20,0,0,0,30,60,10,0,0,0,2,,0,Male,2,2,1,1,2,2
3/24/2023 10:20,3/24/2023 11:20,100,3554,1,3/24/2023 11:20,,0,0,,3,4,4,4,3,"Interactions and support with my peers, colleagues, and associates.","Less toxicity from certain faculty members-- some openly mock and laugh at students during prelim exams, others make inappropriate comments during committee meetings at all levels. While one can contextualize these observations as simply revealing the deep insecurities some faculty have about their own ideas and levels of success, it it is nonetheless harmful to the students.",3,2,1,1,,5,1,1,1,,,1,1,,1,,,,,,,,,,1,,,,1,,1,,,,,,Students are equal contributors to the inappropriateness and problems.,1,1,,1,,,,,,,,,,1,,,,1,,1,,,,,,,4,,,,,,,,,,,,1,,,,1,,,,,,,,,1,1,,1,,,,,,,,,1,,,,1,,1,,,,,,,9,1,5,4,1,6,6,6,2,6,5,6,6,6,6,6,,2,,2,,2,,,,,,,3,3,2,,2,,20,20,40,20,0,0,50,20,10,20,0,0,5,,6,Male,3,2,4,2,,
3/20/2023 20:22,3/20/2023 20:37,100,855,1,3/20/2023 20:37,,0,0,,2,5,2,1,2,,,1,1,1,1,,5,1,1,1,,,3,4,,,,,,,,,,,,,1,,,,,,,,,,,,2,3,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,,1,Conflict with person working in same area,,,,,,1,,,"It affected a lot of people, but this person was eventually fired. Issues could been sorted out sooner if advisor was aware of the behavioral patterns in the work environment sooner.",4,,,,,,,,,,,,,,,,,,,,,,,,,9,5,3,3,4,6,5,6,2,3,2,3,3,2,4,,,2,,2,,1,1,1,,,,,2,1,2,,,,80,20,0,0,0,0,80,10,10,0,0,0,4,,7,Male,2,1,1,2,,
4/2/2023 10:25,4/2/2023 10:33,100,467,1,4/2/2023 10:33,,0,0,,2,5,1,2,2,,,2,1,2,2,,6,2,2,2,,,2,3,,,,,,,,,,,,,,1,Grad Student,1,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,6,4,6,6,4,6,4,6,6,6,2,5,,,2,,2,,2,,,,,,,2,2,1,,,,20,50,30,0,0,0,20,40,40,0,0,0,3,,8,Male,2,2,1,1,2,2
3/11/2023 7:02,3/11/2023 7:12,100,588,1,3/11/2023 7:12,,0,0,,2,3,1,1,1,,,1,2,2,2,,5,1,1,1,,,2,3,,,,,1,,,,,,,,,,,,,1,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,5,6,5,5,6,5,5,6,4,4,,,2,,2,,2,,,,,,,3,2,2,,,,20,30,40,10,0,0,60,20,20,0,0,0,5,,8,Male,2,2,1,2,,
3/16/2023 10:13,3/16/2023 11:36,100,4965,1,3/16/2023 11:36,TRUE,98,0,3/9/2023 17:13,3,3,2,3,3,,,2,2,2,2,,,1,1,2,,,3,4,,,,,,,,,,,,,,,,1,,,,,,,,,4,5,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,5,4,4,4,6,6,6,4,6,6,6,6,6,6,6,,2,,2,,2,,,,,,,4,2,2,,,,15,70,15,0,0,0,0,0,0,0,0,0,6,,9,Male,2,2,2,2,,
3/14/2023 10:43,3/14/2023 10:56,100,832,1,3/14/2023 10:56,,0,0,,1,2,2,2,3,recognition of hard work and excellent science.,,3,2,2,2,,5,1,1,1,"It's important to prioritize efforts towards achieving viewpoint diversity, rather than solely focusing on diversity of ethnicity, as they are not synonymous.",,2,3,1,,,,,,,1,,,,,,,,,,1,1,,,,,"it's worth noting that microaggressions can be directed towards any group, including white people.",2,2,1,,,,,,,1,,,,,,,,1,1,1,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"it's worth noting that microaggressions can be directed towards any group, including white people. It's important to recognize and address all forms of microaggressions, regardless of who they are targeted towards, in order to create a more inclusive and respectful environment for everyone.",9,5,5,5,5,2,5,5,5,4,4,5,4,2,5,,,2,,2,,2,,,,,,,3,3,3,,,,50,25,25,0,0,0,50,25,25,0,0,0,6,,9,Male,2,2,2,2,,
3/7/2023 9:00,3/7/2023 9:06,100,334,1,3/7/2023 9:06,,0,0,,2,4,1,2,2,,,3,4,1,2,,,1,2,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,8,4,6,6,4,3,3,3,3,6,6,6,3,2,5,,,2,,2,,2,,,,,,,3,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,,1,Male,2,2,2,1,2,2
3/24/2023 11:23,3/24/2023 11:51,100,1662,1,3/24/2023 11:51,,0,0,,2,5,,1,1,I feel valued because everyone in the community makes me feel like I'm where I'm supposed to be. I get treated like a professional and I have very good professional relationships with a lot of people in the community.,"I don't know, nothing really",1,2,2,1,"My advisor in general is just very chill and laid back about a lot of things, my career, work-life balance, help when I don't understand something. It's great all around, I can't complain.",5,1,2,2,"I think that, from what I've seen in classes, especially ethics. There needs to be more of a push to have all of the faculty have a concise and clear idea about what they want the program to be. It's great to have a diversity of opinions but it was always less of ""this is my take on this situation or policy but there are other thoughts on it too like this..."" and more ""This is how it is"" then the next class another professor would say ""That is not how it is"". I think having the faculty sit down and really hash out their thoughts on all of these different things like ethics, diversity, and inclusion will really help instead of just kind of dancing around the topic and getting through it because it's an NIH requirement.",We've been told a ton and I honestly feel very supported in this aspect especially because of Ivan's communication with us about it.,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,1,N/A,,,,,,,1,N/A,"I feel like, while I haven't seen these or noticed them, this probably plays into the fact that I'm a straight white male and that should be a consideration in these types of surveys. I try to call this stuff out when I see it but also there are just things that are so deeply racist that I don't even recognize it (nothing in IPiB, I mean generally).",3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,N/A,9,5,5,6,5,6,6,3,3,6,6,6,6,6,6,,,2,,2,,2,,,No,"Like my previous suggestion earlier on, get everyone on the same page is a good start","Half of the things on the survey I just said I don't know because I've A. never interacted with a person in that category or B. never seen IPiB advertise events for students in that category. So I guess events on campus related to diversity and inclusion could be promoted to the IPiB community more. Also just a general, better initiatives to make international student experiences better cause right now it's just bad based on university policies that there could be more of an effort to go against.","No, thank you",4,2,3,I'm also new so take these answers with a grain of salt,2,,20,30,40,10,0,0,10,30,60,0,0,0,2,,1,Male,2,2,1,1,2,2
3/21/2023 16:26,3/21/2023 17:09,100,2545,1,3/21/2023 17:09,,0,0,,1,5,1,1,1,The friendly and open culture within the department.,I don't know.,1,2,1,1,,4,1,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,6,5,,,2,,2,,2,,,,,,,2,1,2,,2,,100,0,0,0,0,0,100,0,0,0,0,0,2,,0,Male,1,2,1,1,2,2
3/16/2023 16:44,3/16/2023 16:54,100,584,1,3/16/2023 16:54,,0,0,,2,5,2,2,1,,,1,2,1,1,,4,1,1,1,,,4,4,,,,,,,,,,,,,1,,,1,,,,,,,,,4,4,,,,,,,,1,,,,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,6,5,6,6,5,5,5,6,6,5,1,5,,,2,,2,,1,1,1,,,,,2,1,2,,,,70,20,5,0,0,5,80,10,5,0,0,5,5,,12,Male,2,2,3,2,,
3/16/2023 15:20,3/16/2023 15:43,96,1384,0,4/4/2023 9:16,TRUE,100,0,3/7/2023 19:21,1,5,1,1,1,,,1,2,1,1,,4,1,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,4,5,5,5,5,6,6,6,6,5,,,2,,2,,2,,,,,,,3,1,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,,100,Male,2,2,5,2,,
3/9/2023 12:07,3/9/2023 12:56,100,2931,1,3/9/2023 12:56,,0,0,,2,4,2,2,2,"Being active in administering the PhD program, participating in program activities such as the weekly seminar and student recruiting, serving on student thesis committees, and mentoring IPiB PhD students in my lab.",Acknowledgement of my contributions to the program.,1,2,2,2,,4,1,1,1,Recruit a new PhD program director who is more proactive in improving the program and communicates better and more frequently with the students.,No.,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,,2,,2,,2,,,,,"Increase the number of student representatives on the IPiB Steering committee. Schedule a ""town hall"" meeting of students and the Steering Committee (to which all IPiB faculty are invited) at the end of Spring and Fall semesters. At this meeting, new faculty members could introduce themselves and issues of interest to the students and faculty could be discussed.",,4,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,,100,Male,2,2,1,2,,
3/15/2023 13:11,3/15/2023 13:17,100,366,1,3/15/2023 13:17,,0,0,,2,4,1,1,1,,,1,2,1,2,,4,1,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,6,6,4,6,4,4,4,6,6,6,5,6,5,,,2,,2,,2,,,,,,,3,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,,100,Male,2,2,1,2,,
3/16/2023 10:17,3/16/2023 10:28,100,705,1,3/16/2023 10:28,,0,0,,2,5,2,1,1,,,1,2,2,2,,4,1,1,1,,,2,4,,1,,,1,,,,,,,,,,,1,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,4,5,5,4,5,6,6,6,5,5,,,2,,2,,2,,,,,,,2,1,1,,,,0,0,0,0,0,0,95,5,0,0,0,0,5,,100,Male,2,2,2,2,,
3/19/2023 19:53,3/19/2023 20:09,100,994,1,3/19/2023 20:09,,0,0,,2,4,3,3,3,,,3,2,3,3,,4,1,1,1,,,4,3,,,,,,,,,,,,,1,,,1,,,,,,,,,2,3,,,,,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,4,,,,,,,,,,,,,1,,,1,,,,,,,,,8,4,4,4,4,4,4,4,5,5,2,1,2,4,3,,,2,,2,,1,1,1,I used leave when my child was born.,,,,3,2,2,,,,0,0,0,0,0,0,0,0,0,0,0,0,6,,NA,Male,2,2,4,2,,
4/1/2023 12:21,4/1/2023 13:21,100,3560,1,4/1/2023 13:21,TRUE,96,0,3/15/2023 13:31,4,5,2,5,5,"The graduate students who are not yet ""trained"" or ""mentored"" providing their unique, individualistic perspectives. And people that embrace such outdated, idiotic educational practices with appropriate caution to enhance their lives and the lives of others around them.","The professors having more than a few active NeUrOnS. Or at least trying to adjust to modern society and not desperately trying to ""fix"" a ""broken"" system in an attempt to remain relevant. Perhaps it is unfair to put all the blame on the profs, but someone needs to take executive power and start experimenting with some changes.

Question design for this survey is idiotic, if there are distinct professional demographics in iPiB (prof/postdoc/grad/undergrad), why ask aggregate questions like those above.",2,2,1,1,"I wouldn't be filling this stupid survey if I didn't make peace with my advisor. I would have left and leveraged my lucrative skillset in a better environment than this rancid iPiB program. Indeed, I would say I am more affiliated to my advisor than UW Biochem. Which is truly a shame, because the people here are scientifically talented, but the bad environment caused by pandemic and now recession is adversely affecting their behavior.",6,2,2,2,"Yeah create an environment and culture where I have some confidence that someone is not compromising my personal safety at these events, like for eg throw a molotov at me or something.","See that's the problem - if all you do is complain, who the fuck is going to take action? Preferably we need to start dealing with fucked up incidents on a smaller scale than the university - department if not individual lab level. I have personally seen that it is possible to at least to create geographically constrained safe environments at a floor level in buildings, but don't know how scalable this model is.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,because the aggressors are unable to deal with life,1,1,1,1,1,1,,,"Can you like deal with the macro aggressions before you deal with idiotic things like micro aggressions?

This is literally a rephrasing of the ""bullying"" phenomenon made to sound less serious and more sophisticated. At some point your command of the EnGRiSH language stops impressing diverse talent who may have learned to think/speak in other languages.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,they were different,1,1,1,1,1,1,1,,"Are the people who see bullying but don't stop it (due to fear/compliance) guilty? 
I am unimpressed by your ham-handed and primitive handling of serious issues like this.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"reason is likely unimportant, and too broad a category to derive actionable insight from",1,1,1,1,1,,1,man y'all not getting the point it is a collective failure,"It didn't - just moved on to the next experience. Life is a mixed bag, you just gotta run with it and try to be positive and create a good environment around you and live as a positive collective.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,"man this survey is so repetitive and poorly designed. Can someone fire [NAME REDACTED] or something? There needs to be consequences for wasting my time. Or at least reduce her salary by 60% or something, let's see how diverse she is then.",9,4,1,1,2,3,3,1,2,2,2,1,1,3,3,5,"this section was better designed, but congrats it just shows how much veiled hatred against ""atypical"" groups still exists in a ""globalized"" world",2,,2,,1,1,1,"I would try to be careful and evaluate the long-term consequences of such ""accommodations"" to gauge their effectiveness in addressing the problem they are designed for.","Yeah, shut them down. Just be fucking ""normal"", take in students and provide a good, safe environment and automatically diversity will increase. By creating ""diversity"" ""initiatives"", you are creating an us vs them mentality which is detrimental to community wellbeing.  Also, these become CV leadership points for grants and shit, no wonder the system is so rancid.","The old faculty should retire and go enjoy their lives. If they want to be close to science/leadership, they should find non-destructive ways to do so. Putting all responsibility on oxidatively damaged life forms depending on their ""experience"" is not the best practice for the individual or the community.",Not really. I have some doubt y'all will actually be able to deal with this DaTa.,3,2,2,"People are trying, and I respect that. It's why I am still here.",1,"More lmao moments, wanting to spend time with my thesis committee, higher impact and of course trash economy.",5,15,50,10,10,10,1,4,80,10,5,0,3,,4 years,NA,3,3,5,1,2,1
4/1/2023 9:27,4/1/2023 9:40,100,793,1,4/1/2023 9:40,,0,0,,2,5,1,1,2,"When I was temporarily disabled, I was granted all accommodations I requested without the need to ""prove"" my disability to people. I was generally able to receive help to achieve my goals just by asking for it.",,1,2,1,2,,4,1,1,1,"In the same vein as the tea times we've had that celebrate different ethnic groups represented at UW-Madison (Native Americans, middle eastern students, etc.) it could be useful to have an event to recognize those who belong to invisible marginalized groups like gender, sexuality, or (some) disability. The hardest part of being part of an invisible group is finding and building community.",,4,5,,,,,,,,,,,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,9,5,5,5,5,4,4,3,5,5,4,5,5,3,5,,,1,1,2,,2,,1,"The fact that we now have Zoom universally integrated around UW makes it a lot easier to request accommodations for mobility issues. I would hope it was always this easy to get accommodations, but at least with the aid of tech it's incredibly easy to provide at least certain types of accommodation.",,,,2,1,2,,2,,75,20,0,5,0,0,60,20,10,10,0,0,3,,5,NA,1,2,1,1,2,2
